sig_i,entry_i,exit_i,dir,R,conviction,reason,dist,risk_pct
130324,130325,130373,-1,-0.16743229113342634,0.5,time,2.926556142084337,0.0075
130504,130505,130519,-1,-1.049391942777098,0.75,stop,4.555398863642949,0.0075
131326,131327,131341,1,-1.0605481365189955,1.0,stop,3.7160516067958724,0.0075
131932,131933,131957,-1,3.0,0.75,target,2.1287323855472096,0.0075
132187,132188,132193,-1,-1.0917251822147693,0.5,stop,2.452979591505027,0.0075
133337,133338,133342,-1,-1.0508581722149997,0.5,stop,4.424067759429818,0.0075
133349,133350,133398,1,0.4673904627606323,0.5,time,3.4874481399824617,0.0075
133896,133897,133897,1,-1.0869474183361016,0.75,stop,2.5877709114968184,0.0075
134728,134729,134777,-1,-0.19037502761861297,0.75,time,3.8345365415375454,0.0075
135374,135375,135410,-1,-1.0919601109156396,0.5,stop,2.4467130124094183,0.0075
135441,135442,135490,1,1.0638744783107845,0.5,time,5.310776896322523,0.0075
135554,135555,135560,-1,-1.0556348449195467,0.5,stop,4.044228043149587,0.0075
135828,135829,135877,-1,0.29100183103659094,0.5,time,7.078993258091032,0.0075
136060,136061,136080,-1,-1.1415699400360095,0.75,stop,1.589320444316627,0.0075
136088,136089,136137,1,0.7816356881086157,0.75,time,2.968134688954706,0.0075
136385,136386,136434,-1,-0.08997963540593792,0.5,time,3.334087748258753,0.0075
136439,136440,136442,1,-1.16056791357586,0.75,stop,1.401276226296659,0.0075
136545,136546,136594,1,-0.30089440590359545,1.25,time,3.9881100361310473,0.0075
137845,137846,137894,1,0.5386432029893577,0.75,time,3.9729453339868996,0.0075
138935,138936,138938,1,-1.0867097666835965,0.5,stop,2.5948634001165374,0.0075
139289,139290,139304,1,-1.1362441189638306,0.5,stop,1.6514474291520855,0.0075
140236,140237,140285,-1,-0.30157893598642255,0.75,time,3.5148343385881162,0.0075
